transitions,memory(MB),memory(MB),memory(GB),memory(GB)
174.96,3056.147661,1073.048781,3.056147661,1.073048781
174.97,3056.171418,1073.048781,3.056171418,1.073048781
174.98,3056.193536,1073.052058,3.056193536,1.073052058
174.99,3056.202547,1073.052058,3.056202547,1.073052058
175,3056.223027,1073.055334,3.056223027,1.073055334
175.01,3056.225485,1073.055334,3.056225485,1.073055334
175.02,3056.268083,1073.055334,3.056268083,1.073055334
175.03,3056.198451,1073.055334,3.056198451,1.073055334
175.04,3056.327885,1073.071718,3.056327885,1.073071718
175.05,3056.534323,1073.071718,3.056534323,1.073071718
175.06,3056.89641,1073.071718,3.05689641,1.073071718
175.07,3057.28471,1073.071718,3.05728471,1.073071718
175.08,3057.650893,1073.071718,3.057650893,1.073071718
175.09,3057.92041,1073.071718,3.05792041,1.073071718
175.1,3058.296422,1073.058611,3.058296422,1.073058611
175.11,3058.592154,1073.055334,3.058592154,1.073055334
175.12,3058.783027,1073.055334,3.058783027,1.073055334
175.13,3058.94441,1073.055334,3.05894441,1.073055334
175.14,3059.065651,1073.055334,3.059065651,1.073055334
175.15,3059.324518,1073.055334,3.059324518,1.073055334
175.16,3059.44576,1073.055334,3.05944576,1.073055334
175.17,3059.647283,1073.055334,3.059647283,1.073055334
175.18,3059.819315,1073.055334,3.059819315,1.073055334
175.19,3059.953664,1073.055334,3.059953664,1.073055334
175.2,3060.100301,1073.069261,3.060100301,1.073069261
175.21,3060.222362,1073.072538,3.060222362,1.073072538
175.22,3060.231373,1073.072538,3.060231373,1.073072538
175.23,3060.240384,1073.072538,3.060240384,1.073072538
175.24,3060.265779,1073.069261,3.060265779,1.073069261
175.25,3060.273152,1073.05943,3.060273152,1.07305943
175.26,3060.294451,1073.05943,3.060294451,1.07305943
175.27,3060.319846,1073.05943,3.060319846,1.07305943
175.28,3060.337869,1073.05943,3.060337869,1.07305943
175.29,3060.333773,1073.064346,3.060333773,1.073064346
175.3,3060.35753,1073.064346,3.06035753,1.073064346
175.31,3060.431258,1073.067622,3.060431258,1.073067622
175.32,3060.540211,1073.067622,3.060540211,1.073067622
175.33,3060.668826,1073.067622,3.060668826,1.073067622
175.34,3060.743373,1073.074176,3.060743373,1.073074176
175.35,3060.912128,1073.084006,3.060912128,1.073084006
175.36,3061.230797,1073.084006,3.061230797,1.073084006
175.37,3061.512602,1073.084006,3.061512602,1.073084006
175.38,3061.865677,1073.084006,3.061865677,1.073084006
175.39,3062.133555,1073.084006,3.062133555,1.073084006
175.4,3062.454682,1073.084006,3.062454682,1.073084006
175.41,3062.870016,1066.237133,3.062870016,1.066237133
175.42,3063.065805,1063.12663,3.063065805,1.06312663
175.43,3063.209165,1063.120077,3.063209165,1.063120077
175.44,3063.291085,1063.120077,3.063291085,1.063120077
175.45,3063.397581,1063.120077,3.063397581,1.063120077
175.46,3063.45001,1063.120077,3.06345001,1.063120077
175.47,3063.527014,1063.120077,3.063527014,1.063120077
175.48,3063.699046,1063.120077,3.063699046,1.063120077
175.49,3063.791616,1063.120077,3.063791616,1.063120077
175.5,3063.95136,1063.120077,3.06395136,1.063120077
175.51,3064.120934,1063.120077,3.064120934,1.063120077
175.52,3064.210227,1063.129907,3.064210227,1.063129907
175.53,3064.290509,1063.136461,3.064290509,1.063136461
175.54,3064.356045,1063.136461,3.064356045,1.063136461
175.55,3064.39209,1063.136461,3.06439209,1.063136461
175.56,3064.414208,1063.136461,3.064414208,1.063136461
175.57,3064.435507,1063.120077,3.064435507,1.063120077
175.58,3064.44288,1063.120077,3.06444288,1.063120077
175.59,3064.465818,1063.120077,3.064465818,1.063120077
175.6,3064.557568,1063.120077,3.064557568,1.063120077
175.61,3064.644403,1063.123354,3.064644403,1.063123354
175.62,3064.773018,1063.123354,3.064773018,1.063123354
175.63,3064.917197,1063.123354,3.064917197,1.063123354
175.64,3065.023693,1063.123354,3.065023693,1.063123354
175.65,3065.248154,1063.12663,3.065248154,1.06312663
175.66,3065.647923,1063.12663,3.065647923,1.06312663
175.67,3065.970688,1063.143014,3.065970688,1.063143014
175.68,3066.145997,1063.14793,3.066145997,1.06314793
175.69,3066.426163,1063.14793,3.066426163,1.06314793
175.7,3066.801357,1063.14793,3.066801357,1.06314793
175.71,3067.128218,1063.14793,3.067128218,1.06314793
175.72,3067.357594,1063.14793,3.067357594,1.06314793
175.73,3067.491123,1063.134822,3.067491123,1.063134822
175.74,3067.663974,1063.131546,3.067663974,1.063131546
175.75,3067.838464,1063.131546,3.067838464,1.063131546
175.76,3067.876147,1063.131546,3.067876147,1.063131546
175.77,3067.901542,1063.131546,3.067901542,1.063131546
175.78,3067.937587,1063.131546,3.067937587,1.063131546
175.79,3067.962163,1063.131546,3.067962163,1.063131546
175.8,3067.974451,1063.131546,3.067974451,1.063131546
175.81,3068.103885,1063.131546,3.068103885,1.063131546
175.82,3068.181709,1063.131546,3.068181709,1.063131546
175.83,3068.449587,1063.144653,3.068449587,1.063144653
175.84,3068.827238,1063.152026,3.068827238,1.063152026
175.85,3069.20489,1063.152026,3.06920489,1.063152026
175.86,3069.679206,1063.152026,3.069679206,1.063152026
175.87,3070.191206,1063.152026,3.070191206,1.063152026
175.88,3070.767923,1063.152026,3.070767923,1.063152026
175.89,3071.145574,1063.131546,3.071145574,1.063131546
175.9,3071.657574,1063.136461,3.071657574,1.063136461
175.91,3071.941837,1063.141376,3.071941837,1.063141376
175.92,3072.130253,1063.144653,3.072130253,1.063144653
175.93,3072.289997,1063.144653,3.072289997,1.063144653
175.94,3072.504627,1063.144653,3.072504627,1.063144653
175.95,3072.664371,1063.144653,3.072664371,1.063144653
175.96,3072.731546,1063.144653,3.072731546,1.063144653
175.97,3072.797901,1063.144653,3.072797901,1.063144653
175.98,3072.878182,1063.144653,3.072878182,1.063144653
175.99,3072.957645,1063.161037,3.072957645,1.063161037
176,3073.023181,1063.161037,3.073023181,1.063161037
176.01,3073.07479,1063.161037,3.07307479,1.063161037
176.02,3073.112474,1063.161037,3.073112474,1.063161037
176.03,3073.149338,1063.144653,3.073149338,1.063144653
176.04,3073.186202,1063.144653,3.073186202,1.063144653
176.05,3073.20832,1063.144653,3.07320832,1.063144653
176.06,3073.230438,1063.14793,3.073230438,1.06314793
176.07,3073.251738,1063.14793,3.073251738,1.06314793
176.08,3073.273856,1063.14793,3.073273856,1.06314793
176.09,3073.28041,1063.14793,3.07328041,1.06314793
176.1,3073.267302,1063.152845,3.073267302,1.063152845
176.11,3073.25993,1063.152845,3.07325993,1.063152845
176.12,3073.253376,1063.152845,3.073253376,1.063152845
176.13,3073.298432,1063.169229,3.073298432,1.063169229
176.14,3073.395098,1063.169229,3.073395098,1.063169229
176.15,3073.522074,1063.172506,3.073522074,1.063172506
176.16,3073.610547,1063.172506,3.073610547,1.063172506
176.17,3073.726054,1063.172506,3.073726054,1.063172506
176.18,3073.908736,1063.172506,3.073908736,1.063172506
176.19,3074.11927,1063.158579,3.07411927,1.063158579
176.2,3074.280653,1063.155302,3.074280653,1.063155302
176.21,3074.478899,1063.155302,3.074478899,1.063155302
176.22,3074.663219,1063.155302,3.074663219,1.063155302
176.23,3074.904883,1063.155302,3.074904883,1.063155302
176.24,3075.142451,1063.155302,3.075142451,1.063155302
176.25,3075.208806,1063.155302,3.075208806,1.063155302
176.26,3075.219456,1063.155302,3.075219456,1.063155302
176.27,3075.270246,1063.155302,3.075270246,1.063155302
176.28,3075.30793,1063.155302,3.07530793,1.063155302
176.29,3075.332506,1063.16841,3.075332506,1.06316841
176.3,3075.393946,1063.171686,3.075393946,1.063171686
176.31,3075.534848,1063.171686,3.075534848,1.063171686
176.32,3075.692954,1063.161856,3.075692954,1.063161856
176.33,3075.769139,1063.155302,3.075769139,1.063155302
176.34,3075.834675,1063.155302,3.075834675,1.063155302
176.35,3075.82976,1063.155302,3.07582976,1.063155302
176.36,3075.852698,1063.155302,3.075852698,1.063155302
176.37,3075.873997,1063.155302,3.075873997,1.063155302
176.38,3075.883008,1063.155302,3.075883008,1.063155302
176.39,3076.013261,1063.155302,3.076013261,1.063155302
176.4,3076.102554,1063.160218,3.076102554,1.063160218
176.41,3076.250829,1063.160218,3.076250829,1.063160218
176.42,3076.262298,1063.173325,3.076262298,1.063173325
176.43,3076.407296,1063.179878,3.076407296,1.063179878
176.44,3076.469555,1063.179878,3.076469555,1.063179878
176.45,3076.611277,1063.179878,3.076611277,1.063179878
176.46,3076.757094,1063.179878,3.076757094,1.063179878
176.47,3076.84393,1063.176602,3.07684393,1.063176602
176.48,3077.042176,1063.166771,3.077042176,1.063166771
176.49,3077.310874,1063.163494,3.077310874,1.063163494
176.5,3077.421466,1063.163494,3.077421466,1.063163494
176.51,3077.620531,1063.163494,3.077620531,1.063163494
176.52,3077.80649,1063.163494,3.07780649,1.063163494
176.53,3078.033408,1063.163494,3.078033408,1.063163494
176.54,3078.32832,1063.163494,3.07832832,1.063163494
176.55,3078.432358,1063.163494,3.078432358,1.063163494
176.56,3078.561792,1063.163494,3.078561792,1.063163494
176.57,3078.655181,1063.166771,3.078655181,1.063166771
176.58,3078.680576,1063.176602,3.078680576,1.063176602
176.59,3078.716621,1063.179878,3.078716621,1.063179878
176.6,3078.859981,1063.179878,3.078859981,1.063179878
176.61,3079.01481,1063.179878,3.07901481,1.063179878
176.62,3079.107379,1063.179878,3.079107379,1.063179878
176.63,3079.252378,1063.179878,3.079252378,1.063179878
176.64,3079.327744,1063.179878,3.079327744,1.063179878
176.65,3079.513702,1063.179878,3.079513702,1.063179878
176.66,3079.575142,1063.179878,3.079575142,1.063179878
176.67,3079.732429,1063.176602,3.079732429,1.063176602
176.68,3079.889715,1063.170048,3.079889715,1.063170048
176.69,3079.992115,1063.166771,3.079992115,1.063166771
176.7,3080.153498,1063.163494,3.080153498,1.063163494
176.71,3080.23296,1063.163494,3.08023296,1.063163494
176.72,3080.339456,1063.163494,3.080339456,1.063163494
176.73,3080.482816,1063.163494,3.080482816,1.063163494
176.74,3080.574566,1063.163494,3.080574566,1.063163494
176.75,3080.748237,1063.163494,3.080748237,1.063163494
176.76,3080.946483,1063.163494,3.080946483,1.063163494
176.77,3081.141453,1063.171686,3.081141453,1.063171686
176.78,3081.433088,1063.17824,3.081433088,1.06317824
176.79,3081.529754,1063.181517,3.081529754,1.063181517
176.8,3081.689498,1063.190528,3.081689498,1.063190528
176.81,3081.90249,1063.190528,3.08190249,1.063190528
176.82,3082.048307,1063.190528,3.082048307,1.063190528
176.83,3082.294067,1063.190528,3.082294067,1.063190528
176.84,3082.371891,1063.190528,3.082371891,1.063190528
176.85,3082.515251,1063.190528,3.082515251,1.063190528
176.86,3082.646323,1063.190528,3.082646323,1.063190528
176.87,3082.752,1063.187251,3.082752,1.063187251
176.88,3082.759373,1063.183974,3.082759373,1.063183974
176.89,3082.781491,1063.180698,3.082781491,1.063180698
176.9,3082.789683,1063.177421,3.082789683,1.063177421
176.91,3082.881434,1063.177421,3.082881434,1.063177421
176.92,3083.023155,1063.174144,3.083023155,1.063174144
176.93,3083.167334,1063.174144,3.083167334,1.063174144
176.94,3083.259904,1063.174144,3.083259904,1.063174144
176.95,3083.391795,1063.174144,3.083391795,1.063174144
176.96,3083.535974,1063.174144,3.083535974,1.063174144
176.97,3083.675238,1063.177421,3.083675238,1.063177421
176.98,3083.73504,1063.180698,3.08373504,1.063180698
176.99,3083.880038,1063.183974,3.083880038,1.063183974
177,3084.010291,1063.183974,3.084010291,1.063183974
177.01,3084.156928,1063.183974,3.084156928,1.063183974
177.02,3084.373197,1063.187251,3.084373197,1.063187251
177.03,3084.448563,1063.183974,3.084448563,1.063183974
177.04,3084.622234,1063.183974,3.084622234,1.063183974
177.05,3084.767232,1063.180698,3.084767232,1.063180698
177.06,3084.889293,1063.180698,3.084889293,1.063180698
177.07,3085.186662,1063.177421,3.085186662,1.063177421
177.08,3085.343949,1063.177421,3.085343949,1.063177421
177.09,3085.420134,1063.174144,3.085420134,1.063174144
177.1,3085.566771,1063.177421,3.085566771,1.063177421
177.11,3085.740442,1063.177421,3.085740442,1.063177421
177.12,3085.819085,1063.177421,3.085819085,1.063177421
177.13,3085.951795,1063.180698,3.085951795,1.063180698
177.14,3086.000947,1063.180698,3.086000947,1.063180698
177.15,3086.118912,1063.183974,3.086118912,1.063183974
177.16,3086.26391,1063.183974,3.08626391,1.063183974
177.17,3086.367949,1063.18807,3.086367949,1.06318807
177.18,3086.511309,1063.192166,3.086511309,1.063192166
177.19,3086.579302,1063.19872,3.086579302,1.06319872
177.2,3086.587494,1063.199539,3.086587494,1.063199539
177.21,3086.651392,1063.200358,3.086651392,1.063200358
177.22,3086.781645,1063.200358,3.086781645,1.063200358
177.23,3087.169126,1063.200358,3.087169126,1.063200358
177.24,3087.488614,1063.200358,3.087488614,1.063200358
177.25,3087.823667,1063.200358,3.087823667,1.063200358
177.26,3088.24064,1063.200358,3.08824064,1.063200358
177.27,3088.699392,1063.196262,3.088699392,1.063196262
177.28,3088.9984,1063.196262,3.0889984,1.063196262
177.29,3089.33673,1063.196262,3.08933673,1.063196262
177.3,3089.621811,1063.196262,3.089621811,1.063196262
177.31,3089.82743,1063.196262,3.08982743,1.063196262
177.32,3090.013389,1063.196262,3.090013389,1.063196262
177.33,3090.067456,1063.192166,3.090067456,1.063192166
177.34,3090.132992,1063.192166,3.090132992,1.063192166
177.35,3090.128896,1063.18807,3.090128896,1.06318807
177.36,3090.151014,1063.18807,3.090151014,1.06318807
177.37,3090.173133,1063.191347,3.090173133,1.063191347
177.38,3090.182144,1063.191347,3.090182144,1.063191347
177.39,3090.205082,1063.187251,3.090205082,1.063187251
177.4,3090.214912,1063.187251,3.090214912,1.063187251
177.41,3090.23785,1063.187251,3.09023785,1.063187251
177.42,3090.254234,1063.187251,3.090254234,1.063187251
177.43,3090.277171,1063.190528,3.090277171,1.063190528
177.44,3090.285363,1063.190528,3.090285363,1.063190528
177.45,3090.334515,1063.189709,3.090334515,1.063189709
177.46,3090.377933,1063.186432,3.090377933,1.063186432
177.47,3090.492621,1063.186432,3.090492621,1.063186432
177.48,3090.620416,1063.186432,3.090620416,1.063186432
177.49,3090.695782,1063.189709,3.090695782,1.063189709
177.5,3090.823578,1063.189709,3.090823578,1.063189709
177.51,3090.961203,1063.189709,3.090961203,1.063189709
177.52,3091.163546,1063.189709,3.091163546,1.063189709
177.53,3091.243008,1063.186432,3.091243008,1.063186432
177.54,3091.401114,1063.189709,3.091401114,1.063189709
177.55,3091.626394,1063.189709,3.091626394,1.063189709
177.56,3091.872154,1063.189709,3.091872154,1.063189709
177.57,3092.01879,1063.186432,3.09201879,1.063186432
177.58,3092.149043,1053.338829,3.092149043,1.053338829
177.59,3092.321894,1053.335552,3.092321894,1.053335552
177.6,3092.497203,1053.338829,3.092497203,1.053338829
177.61,3092.553728,1053.338829,3.092553728,1.053338829
177.62,3092.661862,1053.338829,3.092661862,1.053338829
177.63,3092.792934,1053.342106,3.092792934,1.053342106
177.64,3092.955136,1053.342106,3.092955136,1.053342106
177.65,3093.019853,1053.342106,3.093019853,1.053342106
177.66,3093.175501,1053.345382,3.093175501,1.053345382
177.67,3093.263974,1053.348659,3.093263974,1.053348659
177.68,3093.315584,1053.351936,3.093315584,1.053351936
177.69,3093.337702,1053.355213,3.093337702,1.053355213
177.7,3093.347533,1053.351936,3.093347533,1.053351936
177.71,3093.339341,1053.351936,3.093339341,1.053351936
177.72,3093.388493,1053.351936,3.093388493,1.053351936
177.73,3093.489254,1053.351936,3.093489254,1.053351936
177.74,3093.586739,1053.351936,3.093586739,1.053351936
177.75,3093.665382,1053.348659,3.093665382,1.053348659
177.76,3093.731738,1053.345382,3.093731738,1.053345382
177.77,3093.73911,1053.338829,3.09373911,1.053338829
177.78,3093.74976,1053.338829,3.09374976,1.053338829
177.79,3093.906227,1053.338829,3.093906227,1.053338829
177.8,3094.03648,1053.342106,3.09403648,1.053342106
177.81,3094.142976,1053.342106,3.094142976,1.053342106
177.82,3094.326477,1053.342106,3.094326477,1.053342106
177.83,3094.592717,1053.338829,3.094592717,1.053338829
177.84,3094.876979,1053.338829,3.094876979,1.053338829
177.85,3095.129293,1053.342106,3.095129293,1.053342106
177.86,3095.317709,1053.345382,3.095317709,1.053345382
177.87,3095.601971,1053.351936,3.095601971,1.053351936
177.88,3095.773184,1053.348659,3.095773184,1.053348659
177.89,3095.843635,1053.345382,3.095843635,1.053345382
177.9,3095.882957,1053.343744,3.095882957,1.053343744
177.91,3095.936205,1053.343744,3.095936205,1.053343744
177.92,3096.045158,1053.343744,3.096045158,1.053343744
177.93,3096.21719,1053.347021,3.09621719,1.053347021
177.94,3096.374477,1053.347021,3.096374477,1.053347021
177.95,3096.449024,1053.343744,3.096449024,1.053343744
177.96,3096.620237,1053.343744,3.096620237,1.053343744
177.97,3096.748851,1053.343744,3.096748851,1.053343744
177.98,3096.761139,1053.347021,3.096761139,1.053347021
177.99,3096.822579,1053.350298,3.096822579,1.053350298
178,3096.91351,1053.353574,3.09691351,1.053353574
178.01,3097.040486,1053.353574,3.097040486,1.053353574
178.02,3097.166643,1053.347021,3.097166643,1.053347021
178.03,3097.240371,1053.343744,3.097240371,1.053343744
178.04,3097.368986,1053.343744,3.097368986,1.053343744
178.05,3097.449267,1053.347021,3.097449267,1.053347021
178.06,3097.437798,1053.347021,3.097437798,1.053347021
178.07,3097.568051,1053.347021,3.097568051,1.053347021
178.08,3097.645875,1053.347021,3.097645875,1.053347021
